application_id,user_id,application_start_date,user_type,employment_status,credit_score_band,device_type,loan_amount_requested,step_reached,application_completed,loan_approved,time_on_application_mins
APP-00905,USR-00837,2024-06-20,abandoned_restart,employed,excellent,desktop,36000,2,no,,11
APP-00906,USR-01284,2023-04-22,rejected_reapply,student,good,tablet,49000,7,yes,yes,29
APP-00907,USR-00375,2024-02-15,new_user,employed,good,mobile,48000,1,no,,1
APP-00908,USR-01048,2023-07-25,abandoned_restart,employed,poor,mobile,23000,5,no,,44
APP-00909,USR-01827,2023-07-04,abandoned_restart,self-employed,good,mobile,43000,5,no,,55
APP-00910,USR-00401,2024-01-17,new_user,employed,good,mobile,7000,5,no,,10
APP-00911,USR-00298,2024-05-10,new_user,self-employed,excellent,mobile,27000,2,no,,21
APP-00912,USR-00599,2024-01-14,new_user,self-employed,poor,tablet,13000,1,no,,4
APP-00913,USR-00072,2023-02-16,new_user,unemployed,poor,desktop,17000,2,no,,14
APP-00914,USR-00752,2024-06-11,second_loan,employed,fair,desktop,32000,7,yes,yes,29
APP-00915,USR-00100,2024-05-18,abandoned_restart,self-employed,poor,desktop,26000,2,no,,5
APP-00916,USR-01094,2023-01-22,abandoned_restart,employed,good,mobile,22000,5,no,,45
APP-00917,USR-01432,2023-08-01,second_loan,self-employed,excellent,desktop,13000,1,no,,3
APP-00918,USR-00867,2023-11-06,new_user,employed,fair,mobile,12000,5,no,,44
APP-00919,USR-00737,2023-09-29,rejected_reapply,employed,excellent,mobile,7000,5,no,,37
APP-00920,USR-01835,2023-07-21,new_user,employed,poor,mobile,1000,7,yes,yes,21
APP-00921,USR-01238,2023-02-01,rejected_reapply,employed,fair,mobile,33000,5,no,,7
APP-00922,USR-01692,2024-03-18,new_user,self-employed,poor,desktop,14000,2,no,,6
APP-00923,USR-00530,2023-06-11,rejected_reapply,self-employed,fair,tablet,47000,5,no,,60
APP-00924,USR-00002,2023-09-11,new_user,self-employed,excellent,mobile,43000,7,yes,yes,10
APP-00925,USR-01114,2024-06-04,new_user,employed,poor,desktop,41000,7,yes,no,13
APP-00926,USR-01589,2024-04-24,abandoned_restart,self-employed,good,mobile,17000,7,yes,no,30
APP-00927,USR-00637,2023-01-10,new_user,employed,good,desktop,4000,2,no,,8
APP-00928,USR-00246,2024-05-19,abandoned_restart,unemployed,excellent,mobile,39000,7,yes,yes,30
APP-00929,USR-00186,2024-03-11,new_user,unemployed,poor,mobile,1000,4,no,,6
APP-00930,USR-01789,2023-04-21,abandoned_restart,employed,fair,mobile,41000,5,no,,47
APP-00931,USR-01547,2023-06-02,new_user,self-employed,poor,desktop,45000,0,no,,4
APP-00932,USR-01175,2023-04-12,new_user,employed,good,mobile,24000,0,no,,6
APP-00933,USR-01030,2023-07-10,new_user,employed,fair,tablet,34000,7,yes,no,26
APP-00934,USR-00932,2023-03-22,new_user,employed,excellent,mobile,34000,1,no,,8
APP-00935,USR-01641,2024-05-03,new_user,employed,good,tablet,24000,5,no,,43
APP-00936,USR-01711,2023-03-29,new_user,self-employed,good,desktop,15000,4,no,,39
APP-00937,USR-00028,2023-07-13,new_user,employed,good,mobile,17000,5,no,,25
APP-00938,USR-00401,2023-04-14,new_user,employed,poor,mobile,13000,5,no,,45
APP-00939,USR-00512,2023-04-06,new_user,employed,good,desktop,7000,7,yes,no,28
APP-00940,USR-00107,2024-02-27,rejected_reapply,self-employed,excellent,desktop,9000,5,no,,42
APP-00941,USR-01617,2023-07-17,new_user,unemployed,excellent,desktop,44000,5,no,,3
APP-00942,USR-01358,2023-01-01,new_user,self-employed,excellent,mobile,35000,5,no,,44
APP-00943,USR-01667,2024-02-11,abandoned_restart,self-employed,excellent,mobile,23000,5,no,,3
APP-00944,USR-00566,2024-01-13,new_user,employed,poor,tablet,47000,4,no,,4
APP-00945,USR-00608,2023-06-16,abandoned_restart,employed,fair,mobile,39000,1,no,,5
APP-00946,USR-01252,2024-05-23,new_user,employed,poor,mobile,23000,1,no,,4
APP-00947,USR-00562,2023-11-09,new_user,employed,fair,mobile,26000,5,no,,8
APP-00948,USR-00152,2024-02-22,new_user,self-employed,poor,desktop,1000,5,no,,33
APP-00949,USR-01867,2024-04-21,abandoned_restart,employed,good,desktop,14000,4,no,,20
APP-00950,USR-00382,2023-03-14,abandoned_restart,self-employed,good,mobile,32000,1,no,,6
APP-00951,USR-01327,2023-05-21,new_user,employed,excellent,mobile,48000,0,no,,3
APP-00952,USR-00732,2023-09-19,new_user,employed,good,mobile,10000,7,yes,yes,10
APP-00953,USR-01335,2023-12-06,second_loan,employed,excellent,mobile,1000,5,no,,10
APP-00954,USR-01656,2023-11-04,new_user,self-employed,poor,mobile,5000,2,no,,10
APP-00955,USR-00404,2023-09-02,new_user,self-employed,poor,tablet,3000,5,no,,9
APP-00956,USR-00024,2024-05-29,rejected_reapply,unemployed,good,mobile,49000,5,no,,10
APP-00957,USR-00688,2023-12-03,abandoned_restart,employed,fair,mobile,50000,5,no,,11
APP-00958,USR-00159,2023-03-17,new_user,student,fair,desktop,27000,5,no,,3
APP-00959,USR-01809,2023-06-24,abandoned_restart,employed,fair,mobile,22000,1,no,,8
APP-00960,USR-00862,2023-04-19,rejected_reapply,employed,fair,mobile,18000,4,no,,50
APP-00961,USR-01714,2023-07-02,new_user,student,good,mobile,16000,4,no,,4
APP-00962,USR-00332,2023-07-11,new_user,employed,good,mobile,2000,7,yes,yes,22
APP-00963,USR-00903,2023-03-06,new_user,self-employed,good,tablet,47000,1,no,,3
APP-00964,USR-00640,2024-04-18,second_loan,employed,good,mobile,13000,5,no,,28
APP-00965,USR-00207,2023-04-10,abandoned_restart,employed,fair,mobile,45000,5,no,,40
APP-00966,USR-00959,2024-06-27,new_user,unemployed,fair,desktop,16000,7,yes,no,10
APP-00967,USR-00950,2023-05-08,rejected_reapply,employed,fair,tablet,8000,2,no,,19
APP-00968,USR-00643,2024-03-27,new_user,self-employed,fair,mobile,43000,1,no,,1
APP-00969,USR-00445,2024-01-04,new_user,employed,good,mobile,8000,5,no,,15
APP-00970,USR-00035,2023-02-12,new_user,self-employed,good,tablet,10000,7,yes,yes,17
APP-00971,USR-01721,2024-02-23,new_user,employed,good,mobile,33000,5,no,,38
APP-00972,USR-01092,2024-05-02,rejected_reapply,employed,fair,desktop,31000,2,no,,9
APP-00973,USR-00924,2023-03-19,new_user,employed,good,desktop,12000,5,no,,34
APP-00974,USR-00643,2023-09-27,rejected_reapply,employed,good,desktop,9000,5,no,,34
APP-00975,USR-01492,2023-11-11,new_user,unemployed,good,mobile,37000,1,no,,6
APP-00976,USR-01814,2023-06-17,new_user,employed,good,mobile,9000,1,no,,10
APP-00977,USR-00312,2023-12-05,second_loan,employed,good,desktop,48000,5,no,,39
APP-00978,USR-00352,2023-07-12,new_user,employed,good,mobile,18000,7,yes,yes,27
APP-00979,USR-00549,2024-03-28,new_user,employed,good,mobile,30000,7,yes,yes,21
APP-00980,USR-01621,2023-10-10,new_user,self-employed,poor,mobile,32000,1,no,,1
APP-00981,USR-01599,2023-12-02,rejected_reapply,student,good,mobile,40000,1,no,,8
APP-00982,USR-01232,2024-01-25,new_user,employed,poor,tablet,23000,5,no,,32
APP-00983,USR-00966,2024-06-08,new_user,unemployed,poor,mobile,11000,0,no,,5
APP-00984,USR-00400,2023-08-28,new_user,employed,excellent,tablet,20000,7,yes,yes,17
APP-00985,USR-00059,2024-04-27,new_user,employed,excellent,mobile,19000,2,no,,17
APP-00986,USR-00307,2024-04-02,abandoned_restart,self-employed,poor,mobile,36000,4,no,,28
APP-00987,USR-00288,2023-03-30,new_user,employed,good,mobile,26000,5,no,,38
APP-00988,USR-00695,2023-04-05,new_user,self-employed,fair,desktop,10000,5,no,,37
APP-00989,USR-00309,2024-03-27,new_user,unemployed,good,desktop,24000,2,no,,9
APP-00990,USR-00631,2024-03-03,new_user,employed,excellent,mobile,13000,7,yes,yes,26
APP-00991,USR-00375,2023-05-31,rejected_reapply,unemployed,excellent,tablet,46000,1,no,,4
APP-00992,USR-00904,2024-05-28,new_user,self-employed,good,mobile,34000,0,no,,8
APP-00993,USR-00144,2024-01-11,second_loan,employed,fair,desktop,29000,4,no,,8
APP-00994,USR-01267,2023-01-22,new_user,self-employed,good,tablet,36000,5,no,,38
APP-00995,USR-00242,2023-11-09,new_user,employed,fair,desktop,7000,5,no,,6
APP-00996,USR-01662,2024-06-02,rejected_reapply,student,excellent,tablet,30000,7,yes,yes,22
APP-00997,USR-01523,2023-07-25,new_user,self-employed,excellent,mobile,17000,1,no,,1
APP-00998,USR-01766,2024-01-10,abandoned_restart,employed,good,mobile,48000,4,no,,45
APP-00999,USR-01905,2024-03-26,second_loan,employed,fair,mobile,13000,0,no,,1
APP-01000,USR-00301,2023-06-28,new_user,self-employed,fair,mobile,24000,3,no,,16
APP-01001,USR-01696,2023-07-29,new_user,employed,poor,desktop,31000,4,no,,7
APP-01002,USR-00909,2024-05-14,abandoned_restart,employed,excellent,mobile,27000,5,no,,37
APP-01003,USR-01149,2024-04-08,new_user,employed,good,desktop,50000,2,no,,22
APP-01004,USR-01565,2023-05-04,new_user,employed,fair,mobile,21000,4,no,,20
APP-01005,USR-01464,2023-04-23,new_user,employed,good,mobile,44000,0,no,,9
APP-01006,USR-00607,2023-01-12,new_user,employed,excellent,desktop,1000,5,no,,67
APP-01007,USR-00971,2023-05-06,abandoned_restart,employed,poor,mobile,15000,1,no,,3
APP-01008,USR-00014,2023-11-27,new_user,self-employed,excellent,desktop,3000,1,no,,4
APP-01009,USR-00874,2023-10-10,new_user,employed,excellent,mobile,6000,5,no,,3
APP-01010,USR-01245,2023-05-20,abandoned_restart,employed,excellent,desktop,14000,5,no,,59
APP-01011,USR-00809,2024-02-05,new_user,employed,fair,mobile,38000,1,no,,4
APP-01012,USR-01685,2023-04-07,new_user,employed,fair,mobile,33000,5,no,,46
APP-01013,USR-00515,2024-05-31,abandoned_restart,employed,fair,desktop,38000,7,yes,no,25
APP-01014,USR-00099,2023-03-10,new_user,employed,fair,desktop,8000,5,no,,3
APP-01015,USR-00410,2023-04-28,abandoned_restart,employed,fair,mobile,26000,1,no,,11
APP-01016,USR-00562,2023-02-28,rejected_reapply,self-employed,good,mobile,15000,1,no,,2
APP-01017,USR-00314,2023-02-02,new_user,self-employed,good,mobile,14000,2,no,,24
APP-01018,USR-00672,2023-11-14,new_user,self-employed,excellent,mobile,48000,5,no,,44
APP-01019,USR-00207,2023-02-19,new_user,self-employed,poor,desktop,20000,1,no,,3
APP-01020,USR-01098,2024-05-03,new_user,self-employed,good,desktop,48000,7,yes,yes,26
APP-01021,USR-01375,2023-01-19,rejected_reapply,employed,good,mobile,19000,2,no,,5
APP-01022,USR-01125,2023-07-16,rejected_reapply,self-employed,good,mobile,33000,5,no,,22
APP-01023,USR-01188,2024-03-25,new_user,employed,excellent,desktop,36000,1,no,,1
APP-01024,USR-00383,2024-03-27,abandoned_restart,self-employed,good,mobile,24000,1,no,,3
APP-01025,USR-01453,2023-10-16,rejected_reapply,self-employed,excellent,desktop,10000,2,no,,6
APP-01026,USR-00309,2023-05-21,second_loan,employed,fair,mobile,50000,7,yes,no,33
APP-01027,USR-00415,2023-03-25,new_user,employed,good,desktop,34000,7,yes,no,27
APP-01028,USR-00553,2024-01-26,new_user,employed,poor,mobile,36000,2,no,,7
APP-01029,USR-00223,2023-08-03,new_user,self-employed,poor,desktop,47000,5,no,,3
APP-01030,USR-00774,2024-06-09,second_loan,self-employed,fair,mobile,36000,7,yes,no,33
APP-01031,USR-00009,2023-08-03,new_user,unemployed,poor,mobile,16000,1,no,,6
APP-01032,USR-01643,2024-02-07,new_user,employed,fair,desktop,15000,7,yes,yes,21
APP-01033,USR-00317,2023-05-08,new_user,self-employed,fair,mobile,18000,5,no,,9
APP-01034,USR-00428,2024-04-21,new_user,employed,poor,mobile,7000,2,no,,11
APP-01035,USR-01831,2024-02-08,new_user,unemployed,excellent,mobile,47000,6,no,,6
APP-01036,USR-00106,2023-01-29,second_loan,employed,poor,mobile,22000,7,yes,no,18
APP-01037,USR-01160,2023-12-04,new_user,employed,good,tablet,32000,5,no,,52
APP-01038,USR-01785,2023-12-27,new_user,employed,fair,desktop,43000,5,no,,3
APP-01039,USR-00122,2024-01-27,new_user,self-employed,excellent,mobile,19000,2,no,,17
APP-01040,USR-01862,2023-08-06,new_user,student,excellent,desktop,40000,7,yes,yes,12
APP-01041,USR-00871,2023-07-21,new_user,employed,good,mobile,1000,5,no,,12
APP-01042,USR-01581,2023-01-17,new_user,employed,good,tablet,35000,1,no,,1
APP-01043,USR-01371,2023-11-18,new_user,unemployed,poor,mobile,5000,1,no,,1
APP-01044,USR-00116,2024-06-01,new_user,employed,excellent,mobile,50000,7,yes,yes,16
APP-01045,USR-01339,2023-11-21,new_user,self-employed,excellent,mobile,12000,5,no,,23
APP-01046,USR-01061,2024-02-16,new_user,employed,excellent,mobile,12000,5,no,,28
APP-01047,USR-01868,2023-11-14,second_loan,employed,good,mobile,21000,5,no,,4
APP-01048,USR-00002,2023-03-23,rejected_reapply,self-employed,fair,mobile,19000,1,no,,7
APP-01049,USR-00242,2024-04-18,new_user,self-employed,excellent,desktop,9000,1,no,,6
APP-01050,USR-01331,2024-04-12,new_user,employed,fair,mobile,43000,5,no,,7
APP-01051,USR-01495,2024-02-29,rejected_reapply,employed,good,tablet,49000,5,no,,41
APP-01052,USR-00673,2023-07-23,new_user,self-employed,poor,mobile,48000,5,no,,23
APP-01053,USR-01583,2024-01-22,rejected_reapply,employed,excellent,desktop,36000,5,no,,5
APP-01054,USR-00592,2023-04-08,rejected_reapply,unemployed,poor,tablet,42000,1,no,,9
APP-01055,USR-00889,2023-12-11,new_user,employed,fair,desktop,47000,7,yes,no,19
APP-01056,USR-01456,2023-07-27,new_user,employed,good,desktop,32000,7,yes,yes,26
APP-01057,USR-01147,2024-05-28,second_loan,unemployed,good,desktop,35000,5,no,,39
APP-01058,USR-00157,2023-06-15,new_user,self-employed,good,mobile,31000,5,no,,6
APP-01059,USR-01848,2023-01-22,new_user,employed,fair,desktop,32000,5,no,,21
APP-01060,USR-00512,2023-06-03,new_user,self-employed,poor,mobile,37000,5,no,,9
APP-01061,USR-00801,2024-03-14,new_user,employed,good,mobile,32000,5,no,,62
APP-01062,USR-00158,2023-10-22,abandoned_restart,employed,excellent,mobile,43000,5,no,,48
APP-01063,USR-01270,2023-08-07,abandoned_restart,student,excellent,desktop,37000,0,no,,4
APP-01064,USR-00160,2024-05-09,second_loan,self-employed,good,mobile,39000,5,no,,8
APP-01065,USR-00607,2023-08-18,new_user,self-employed,excellent,mobile,38000,5,no,,48
APP-01066,USR-00338,2023-01-20,new_user,employed,good,mobile,30000,5,no,,3
APP-01067,USR-00274,2023-05-28,new_user,employed,good,tablet,32000,5,no,,48
APP-01068,USR-00072,2023-04-18,new_user,employed,good,mobile,45000,5,no,,42
APP-01069,USR-01489,2024-02-07,new_user,employed,good,mobile,2000,4,no,,3
APP-01070,USR-00395,2024-04-27,second_loan,self-employed,good,mobile,11000,7,yes,yes,32
APP-01071,USR-00584,2024-01-02,rejected_reapply,employed,good,tablet,20000,5,no,,34
APP-01072,USR-01644,2024-02-18,new_user,self-employed,fair,tablet,37000,0,no,,1
APP-01073,USR-01651,2023-11-05,abandoned_restart,employed,fair,desktop,9000,5,no,,31
APP-01074,USR-00501,2023-05-14,new_user,employed,poor,desktop,38000,4,no,,43
APP-01075,USR-00613,2023-10-10,new_user,employed,good,mobile,49000,7,yes,yes,32
APP-01076,USR-00106,2023-03-14,abandoned_restart,employed,fair,tablet,19000,5,no,,9
APP-01077,USR-00956,2024-04-25,new_user,employed,poor,mobile,40000,4,no,,32
APP-01078,USR-01017,2023-12-18,second_loan,student,good,mobile,7000,5,no,,10
APP-01079,USR-00150,2023-11-22,abandoned_restart,employed,good,mobile,5000,5,no,,7
APP-01080,USR-00580,2024-03-18,new_user,unemployed,good,mobile,47000,2,no,,11
APP-01081,USR-00206,2023-04-10,abandoned_restart,employed,good,desktop,42000,7,yes,yes,19
APP-01082,USR-00734,2023-02-28,new_user,student,excellent,mobile,24000,5,no,,30
APP-01083,USR-00527,2024-05-22,new_user,employed,excellent,tablet,48000,5,no,,43
APP-01084,USR-01154,2023-09-15,new_user,unemployed,excellent,mobile,41000,5,no,,3
APP-01085,USR-01906,2024-02-17,new_user,employed,good,mobile,7000,7,yes,yes,22
APP-01086,USR-00378,2024-03-27,abandoned_restart,self-employed,fair,mobile,11000,5,no,,34
APP-01087,USR-01724,2023-03-06,new_user,unemployed,excellent,desktop,9000,5,no,,41
APP-01088,USR-00960,2023-06-03,abandoned_restart,employed,fair,desktop,49000,7,yes,no,26
APP-01089,USR-01208,2023-09-23,new_user,employed,fair,mobile,30000,5,no,,7
APP-01090,USR-00387,2023-03-20,new_user,employed,good,mobile,41000,1,no,,6
APP-01091,USR-00199,2023-11-11,rejected_reapply,unemployed,poor,mobile,3000,5,no,,33
APP-01092,USR-01051,2023-09-05,new_user,employed,excellent,desktop,22000,7,yes,yes,10
APP-01093,USR-00591,2024-02-18,new_user,employed,good,tablet,40000,1,no,,6
APP-01094,USR-00520,2023-01-25,new_user,employed,good,mobile,20000,2,no,,17
APP-01095,USR-01698,2023-10-11,new_user,employed,good,desktop,32000,7,yes,yes,14
APP-01096,USR-00430,2024-03-24,new_user,self-employed,good,mobile,48000,2,no,,8
APP-01097,USR-01084,2023-10-28,abandoned_restart,employed,poor,mobile,7000,2,no,,11
APP-01098,USR-00208,2023-03-09,new_user,self-employed,good,tablet,7000,1,no,,6
APP-01099,USR-00492,2023-01-07,new_user,unemployed,good,mobile,20000,1,no,,12
APP-01100,USR-00792,2023-05-17,second_loan,employed,good,mobile,25000,5,no,,49
APP-01101,USR-00793,2023-06-13,new_user,self-employed,good,mobile,45000,2,no,,25
APP-01102,USR-00640,2023-03-24,rejected_reapply,employed,fair,mobile,35000,5,no,,5
APP-01103,USR-01462,2024-02-24,new_user,self-employed,fair,desktop,44000,2,no,,10
APP-01104,USR-01124,2023-03-14,new_user,employed,fair,desktop,24000,4,no,,43
APP-01105,USR-00084,2023-08-25,rejected_reapply,self-employed,fair,tablet,40000,7,yes,no,14
APP-01106,USR-00280,2023-02-15,new_user,employed,excellent,mobile,13000,5,no,,7
APP-01107,USR-00233,2023-09-19,abandoned_restart,employed,excellent,mobile,48000,5,no,,41
APP-01108,USR-00021,2023-06-25,new_user,employed,fair,mobile,39000,4,no,,31
APP-01109,USR-00227,2023-06-15,new_user,employed,good,mobile,4000,7,yes,yes,15
APP-01110,USR-01300,2024-01-05,new_user,self-employed,good,tablet,12000,2,no,,10
APP-01111,USR-01615,2023-02-23,new_user,employed,fair,desktop,17000,2,no,,16
APP-01112,USR-01046,2024-02-23,rejected_reapply,self-employed,fair,mobile,1000,0,no,,1
APP-01113,USR-01614,2024-05-21,new_user,employed,excellent,desktop,17000,5,no,,41
APP-01114,USR-00974,2023-12-07,second_loan,self-employed,good,desktop,2000,1,no,,7
APP-01115,USR-00884,2023-05-07,second_loan,employed,excellent,mobile,6000,5,no,,38
APP-01116,USR-01099,2024-02-13,new_user,employed,fair,desktop,44000,7,yes,no,21
APP-01117,USR-00665,2024-01-02,new_user,employed,good,mobile,11000,1,no,,2
APP-01118,USR-00655,2023-09-28,rejected_reapply,self-employed,fair,mobile,43000,4,no,,29
APP-01119,USR-00887,2024-01-14,second_loan,employed,fair,mobile,18000,4,no,,50
APP-01120,USR-01326,2023-03-14,new_user,unemployed,good,mobile,40000,7,yes,yes,18
APP-01121,USR-00172,2023-09-05,new_user,unemployed,fair,mobile,25000,2,no,,21
APP-01122,USR-01917,2023-02-12,new_user,employed,fair,mobile,39000,7,yes,yes,20
APP-01123,USR-01230,2024-01-12,abandoned_restart,self-employed,fair,mobile,28000,2,no,,18
APP-01124,USR-00570,2023-02-10,new_user,employed,poor,desktop,46000,4,no,,50
APP-01125,USR-00459,2023-06-19,abandoned_restart,employed,good,tablet,16000,7,yes,no,25
APP-01126,USR-00283,2023-07-31,new_user,self-employed,good,desktop,12000,1,no,,5
APP-01127,USR-00079,2024-05-07,new_user,self-employed,poor,mobile,41000,1,no,,8
APP-01128,USR-00879,2023-02-08,new_user,self-employed,fair,mobile,29000,5,no,,51
APP-01129,USR-01057,2024-01-04,new_user,employed,poor,mobile,23000,2,no,,11
APP-01130,USR-00907,2023-05-31,new_user,employed,good,mobile,21000,5,no,,44
APP-01131,USR-01568,2023-04-21,new_user,employed,poor,mobile,16000,5,no,,38
APP-01132,USR-00473,2024-04-24,new_user,self-employed,good,desktop,48000,2,no,,6
APP-01133,USR-00460,2024-03-11,new_user,employed,poor,desktop,41000,4,no,,7
APP-01134,USR-00381,2023-02-16,new_user,self-employed,fair,desktop,45000,7,yes,no,16
APP-01135,USR-01736,2024-01-01,second_loan,employed,excellent,mobile,26000,2,no,,18
APP-01136,USR-00268,2023-03-10,new_user,employed,good,mobile,37000,5,no,,3
APP-01137,USR-00716,2023-10-26,new_user,employed,poor,desktop,22000,5,no,,34
APP-01138,USR-01595,2023-10-23,new_user,employed,excellent,mobile,10000,1,no,,7
APP-01139,USR-00687,2023-07-22,second_loan,employed,good,mobile,7000,5,no,,4
APP-01140,USR-00005,2023-03-02,new_user,self-employed,excellent,mobile,9000,2,no,,13
APP-01141,USR-00306,2023-11-10,abandoned_restart,unemployed,good,mobile,25000,5,no,,7
APP-01142,USR-00210,2023-06-10,abandoned_restart,employed,good,mobile,46000,5,no,,35
APP-01143,USR-00390,2023-11-27,abandoned_restart,employed,excellent,desktop,15000,5,no,,34
APP-01144,USR-00022,2024-06-11,new_user,employed,fair,desktop,13000,5,no,,38
APP-01145,USR-01282,2023-12-04,abandoned_restart,unemployed,good,mobile,42000,1,no,,5
APP-01146,USR-00886,2023-10-31,new_user,employed,good,mobile,46000,3,no,,13
APP-01147,USR-01361,2024-05-17,new_user,unemployed,poor,desktop,26000,5,no,,7
APP-01148,USR-01818,2023-12-04,abandoned_restart,employed,poor,mobile,21000,3,no,,17
APP-01149,USR-01437,2023-10-02,new_user,employed,poor,mobile,23000,4,no,,8
